Date.Rptd,DATE.OCC,TIME.OCC,AREA,AREA.NAME,Part.1.2,Crm.Cd,Crm.Cd.Desc,Mocodes,Vict.Age,Vict.Sex,Vict.Descent,Premis.Cd,Premis.Desc,Weapon.Used.Cd,Weapon.Desc,Status,Status.Desc,Crm.Cd.1,LOCATION,LAT,LON,Year,Month,Date
01/18/2023 12:00:00 AM,01/18/2023 12:00:00 AM,2130,12,77th Street,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2004 1252,28,M,H,102,SIDEWALK,NA,,IC,Invest Cont,440,CRENSHAW                     BL,33.9745,-118.3309,01,2023,2023-01-18
09/30/2022 12:00:00 AM,09/30/2022 12:00:00 AM,1130,12,77th Street,1,320,"BURGLARY, ATTEMPTED",1822 1607,27,F,B,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,320,5700    3RD                          AV,33.9909,-118.3204,09,2022,2022-09-30
04/05/2023 12:00:00 AM,03/16/2023 12:00:00 AM,705,11,Northeast,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,30,M,B,710,OTHER PREMISE,NA,,IC,Invest Cont,440,2600    MOSS                         AV,34.1104,-118.2373,03,2023,2023-03-16
06/21/2020 12:00:00 AM,06/21/2020 12:00:00 AM,615,11,Northeast,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1309,54,M,H,104,DRIVEWAY,NA,,IC,Invest Cont,420,300    LESLIE                       WY,34.1063,-118.1912,06,2020,2020-06-21
11/17/2022 12:00:00 AM,11/17/2022 12:00:00 AM,2030,6,Hollywood,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 1501,53,M,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,1800    VINE                         ST,34.1037,-118.3267,11,2022,2022-11-17
04/04/2021 12:00:00 AM,04/04/2021 12:00:00 AM,1100,4,Hollenbeck,2,624,BATTERY - SIMPLE ASSAULT,0400 0444 1822,45,F,H,110,FREEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,SOTO,34.0281,-118.2194,04,2021,2021-04-04
04/23/2023 12:00:00 AM,04/20/2023 12:00:00 AM,2215,19,Mission,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0448 1814,37,F,H,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,13100    SAN FERNANDO                 RD,34.3109,-118.4744,04,2023,2023-04-20
11/11/2022 12:00:00 AM,11/04/2022 12:00:00 AM,1600,16,Foothill,2,649,DOCUMENT FORGERY / STOLEN FELONY,1822 0923,22,M,W,202,LIQUOR STORE,NA,,IC,Invest Cont,649,8400    SUNLAND                      BL,34.2241,-118.3656,11,2022,2022-11-04
11/24/2023 12:00:00 AM,11/23/2023 12:00:00 AM,2030,12,77th Street,1,520,VEHICLE - ATTEMPT STOLEN,1501,42,M,H,101,STREET,NA,,IC,Invest Cont,520,1000 W  55TH                         ST,33.9923,-118.2915,11,2023,2023-11-23
08/08/2022 12:00:00 AM,08/05/2022 12:00:00 AM,9,8,West LA,2,354,THEFT OF IDENTITY,0930,28,M,W,403,DRUG STORE,NA,,IC,Invest Cont,354,9600    HEATHER                      RD,34.1032,-118.4058,08,2022,2022-08-05
11/18/2023 12:00:00 AM,11/18/2023 12:00:00 AM,533,15,N Hollywood,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,36,M,W,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,440,11900    LAURELWOOD                   DR,34.1418,-118.3914,11,2023,2023-11-18
11/26/2021 12:00:00 AM,11/26/2021 12:00:00 AM,900,2,Rampart,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1202 0416 0445 0913 0562 1242 1701 0602,72,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,800    WATERLOO                     ST,34.0756,-118.2683,11,2021,2021-11-26
05/21/2023 12:00:00 AM,05/20/2023 12:00:00 AM,2230,17,Devonshire,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 1300 0344 1606 0329 0385,22,M,W,101,STREET,NA,,IC,Invest Cont,331,8900    SOPHIA                       AV,34.232,-118.4884,05,2023,2023-05-20
01/20/2022 12:00:00 AM,01/19/2022 12:00:00 AM,1450,17,Devonshire,2,624,BATTERY - SIMPLE ASSAULT,2024 1822 1258 0400 1251,13,M,W,720,JUNIOR HIGH SCHOOL,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,17300    SAN JOSE                     ST,34.2612,-118.511,01,2022,2022-01-19
03/01/2020 12:00:00 AM,02/29/2020 12:00:00 AM,1300,15,N Hollywood,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 0344 1606,21,F,W,123,PARKING UNDERGROUND/BUILDING,NA,,IC,Invest Cont,420,3600    BARHAM                       BL,34.1362,-118.342,02,2020,2020-02-29
01/20/2020 12:00:00 AM,01/18/2020 12:00:00 AM,2000,13,Newton,1,330,BURGLARY FROM VEHICLE,1202 0344,67,H,H,707,GARAGE/CARPORT,NA,,IC,Invest Cont,330,5900 S  MAIN                         ST,33.9873,-118.2739,01,2020,2020-01-18
10/19/2022 12:00:00 AM,10/04/2022 12:00:00 AM,1200,21,Topanga,2,354,THEFT OF IDENTITY,0928 1822,66,F,O,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,354,23400    AETNA                        ST,34.1793,-118.6369,10,2022,2022-10-04
05/13/2023 12:00:00 AM,05/13/2023 12:00:00 AM,2100,4,Hollenbeck,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0334 0447 0913 2000 1813 1241,49,M,H,504,OTHER RESIDENCE,205,KITCHEN KNIFE,AO,Adult Other,236,100 S  BOYLE                        AV,34.0472,-118.2198,05,2023,2023-05-13
08/01/2021 12:00:00 AM,08/01/2021 12:00:00 AM,337,18,Southeast,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1822 1407,46,F,H,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,753,1900 E  112TH                        ST,33.9334,-118.2364,08,2021,2021-08-01
06/17/2023 12:00:00 AM,06/17/2023 12:00:00 AM,2030,16,Foothill,2,624,BATTERY - SIMPLE ASSAULT,0416 1822,73,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,12100    VAN NUYS                     BL,34.2848,-118.3964,06,2023,2023-06-17
07/11/2022 12:00:00 AM,07/11/2022 12:00:00 AM,1900,6,Hollywood,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 1822 2004 1259 0400 0432,16,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,6500    YUCCA                        ST,34.1039,-118.331,07,2022,2022-07-11
09/30/2023 12:00:00 AM,09/25/2023 12:00:00 AM,1030,3,Southwest,1,310,BURGLARY,1822 0344 1601,54,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,310,5000    AUGUST                       ST,34.0173,-118.3536,09,2023,2023-09-25
12/10/2022 12:00:00 AM,12/10/2022 12:00:00 AM,130,3,Southwest,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822 1202 1300 0385,71,M,B,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,341,3500 W  MONT CLAIR                   ST,34.0296,-118.3224,12,2022,2022-12-10
01/14/2023 12:00:00 AM,01/14/2023 12:00:00 AM,730,4,Hollenbeck,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,74,M,B,504,OTHER RESIDENCE,NA,,IC,Invest Cont,440,4000 N  MISSION                      RD,34.0794,-118.1974,01,2023,2023-01-14
08/28/2023 12:00:00 AM,08/27/2023 12:00:00 AM,1930,1,Central,1,330,BURGLARY FROM VEHICLE,1300 0344 0321,34,M,H,707,GARAGE/CARPORT,NA,,IC,Invest Cont,330,1500 S  GRAND                        AV,34.0364,-118.2659,08,2023,2023-08-27
03/14/2023 12:00:00 AM,03/14/2023 12:00:00 AM,1600,13,Newton,2,624,BATTERY - SIMPLE ASSAULT,0361 0913 0416 0446,48,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,6900 S  MAIN                         ST,33.977,-118.2739,03,2023,2023-03-14
03/27/2021 12:00:00 AM,03/26/2021 12:00:00 AM,1700,6,Hollywood,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1307 1822,28,M,H,101,STREET,NA,,IC,Invest Cont,740,1800    GRACE                        AV,34.1039,-118.3318,03,2021,2021-03-26
09/27/2022 12:00:00 AM,09/24/2022 12:00:00 AM,1500,19,Mission,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 1817 1259 0408 0416 0553,16,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,235,9000    LANGDON                      AV,34.2338,-118.4698,09,2022,2022-09-24
06/21/2020 12:00:00 AM,06/21/2020 12:00:00 AM,1215,7,Wilshire,2,624,BATTERY - SIMPLE ASSAULT,0416 0446,24,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,DETROIT,34.0783,-118.3451,06,2020,2020-06-21
10/31/2023 12:00:00 AM,10/30/2023 12:00:00 AM,2130,5,Harbor,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 1813 0416 2000,46,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,1500 N  WILMINGTON                   BL,33.7897,-118.2787,10,2023,2023-10-30
02/09/2023 12:00:00 AM,02/08/2023 12:00:00 AM,1245,15,N Hollywood,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609 1822,44,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,740,12200    MAGNOLIA                     BL,34.1685,-118.4008,02,2023,2023-02-08
11/30/2022 12:00:00 AM,11/29/2022 12:00:00 AM,630,10,West Valley,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,64,M,H,101,STREET,NA,,IC,Invest Cont,341,19000    STRATHERN                    ST,34.2156,-118.5471,11,2022,2022-11-29
12/16/2021 12:00:00 AM,12/16/2021 12:00:00 AM,1845,7,Wilshire,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0329 0416,40,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,2200    CRENSHAW                     BL,34.038,-118.3321,12,2021,2021-12-16
04/26/2023 12:00:00 AM,04/25/2023 12:00:00 AM,1900,21,Topanga,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 2032 0377 1202 1420,59,F,O,406,OTHER STORE,NA,,IC,Invest Cont,341,6600    FALLBROOK                    AV,34.1883,-118.6274,04,2023,2023-04-25
10/08/2022 12:00:00 AM,10/07/2022 12:00:00 AM,1620,7,Wilshire,2,624,BATTERY - SIMPLE ASSAULT,0400 0444 0416,51,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,2000 S  REDONDO                      BL,34.037,-118.3592,10,2022,2022-10-07
03/07/2020 12:00:00 AM,03/07/2020 12:00:00 AM,945,4,Hollenbeck,2,624,BATTERY - SIMPLE ASSAULT,0416,39,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,3400    WHITTIER                     BL,34.0278,-118.201,03,2020,2020-03-07
03/25/2022 12:00:00 AM,03/24/2022 12:00:00 AM,1200,12,77th Street,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,37,F,H,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,440,1800 W  70TH                         ST,33.9762,-118.309,03,2022,2022-03-24
09/13/2022 12:00:00 AM,09/13/2022 12:00:00 AM,2100,7,Wilshire,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0431,59,M,B,210,RESTAURANT/FAST FOOD,514,TIRE IRON,AA,Adult Arrest,230,1200    LA CIENEGA                   BL,34.0555,-118.3762,09,2022,2022-09-13
08/23/2020 12:00:00 AM,08/23/2020 12:00:00 AM,330,10,West Valley,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0400 0416 0429 1814,18,F,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,18300    VANOWEN                      ST,34.1938,-118.5335,08,2020,2020-08-23
12/04/2021 12:00:00 AM,12/03/2021 12:00:00 AM,1919,15,N Hollywood,2,354,THEFT OF IDENTITY,0377,55,M,H,605,AUTOMATED TELLER MACHINE (ATM),NA,,IC,Invest Cont,354,6900    COLDWATER CANYON             AV,34.1958,-118.4138,12,2021,2021-12-03
04/28/2022 12:00:00 AM,04/27/2022 12:00:00 AM,1915,7,Wilshire,1,520,VEHICLE - ATTEMPT STOLEN,1822,37,F,B,101,STREET,NA,,IC,Invest Cont,520,HIGHLAND,34.0762,-118.3385,04,2022,2022-04-27
10/12/2022 12:00:00 AM,10/12/2022 12:00:00 AM,1330,4,Hollenbeck,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421,47,F,H,101,STREET,511,VERBAL THREAT,AA,Adult Arrest,930,5100    VALLEY                       BL,34.0714,-118.1729,10,2022,2022-10-12
05/25/2022 12:00:00 AM,05/09/2022 12:00:00 AM,1,18,Southeast,2,354,THEFT OF IDENTITY,0100 1822 0922,31,M,B,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,354,400 W  93RD                         ST,33.9519,-118.2808,05,2022,2022-05-09
03/10/2023 12:00:00 AM,03/10/2023 12:00:00 AM,800,17,Devonshire,2,624,BATTERY - SIMPLE ASSAULT,0416 1817 2021 1202 0913,71,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,20800    DEVONSHIRE                   ST,34.2651,-118.582,03,2023,2023-03-10
12/21/2021 12:00:00 AM,12/21/2021 12:00:00 AM,1540,15,N Hollywood,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 0421 0334 1420 1822 0445,57,M,H,108,PARKING LOT,205,KITCHEN KNIFE,IC,Invest Cont,230,7200    LAUREL CANYON                BL,34.2015,-118.3965,12,2021,2021-12-21
08/21/2021 12:00:00 AM,07/01/2021 12:00:00 AM,1300,5,Harbor,1,310,BURGLARY,1610 1221 0352 0358 0344,64,M,B,221,PUBLIC STORAGE,NA,,AO,Adult Other,310,1200 W  PACIFIC COAST                HY,33.7904,-118.278,07,2021,2021-07-01
08/24/2023 12:00:00 AM,08/24/2023 12:00:00 AM,2100,6,Hollywood,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 1300,38,M,B,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,331,1800 N  LAS PALMAS                   AV,34.1042,-118.3362,08,2023,2023-08-24
07/27/2020 12:00:00 AM,07/26/2020 12:00:00 AM,100,5,Harbor,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0913 2000 0443,37,F,H,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,956,3400    ALMERIA                      ST,33.7149,-118.3019,07,2020,2020-07-26
06/15/2021 12:00:00 AM,06/13/2021 12:00:00 AM,2130,7,Wilshire,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,32,M,W,101,STREET,NA,,IC,Invest Cont,740,700 S  COCHRAN                      AV,34.0618,-118.3473,06,2021,2021-06-13
08/11/2020 12:00:00 AM,08/02/2020 12:00:00 AM,2300,8,West LA,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300,22,F,W,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,745,1800    OVERLAND                     AV,34.0462,-118.4361,08,2020,2020-08-02
07/08/2022 12:00:00 AM,07/06/2022 12:00:00 AM,2000,9,Van Nuys,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 0408 1243 2000,43,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,15100    GREENLEAF                    ST,34.1505,-118.4622,07,2022,2022-07-06
05/07/2023 12:00:00 AM,05/02/2023 12:00:00 AM,720,17,Devonshire,2,354,THEFT OF IDENTITY,0930,27,F,B,504,OTHER RESIDENCE,NA,,IC,Invest Cont,354,8700    DE SOTO                      AV,34.2286,-118.5885,05,2023,2023-05-02
02/08/2021 12:00:00 AM,01/28/2021 12:00:00 AM,1600,3,Southwest,1,210,ROBBERY,0913 0344 0444 0429,48,F,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,OBAMA                        BL,34.0215,-118.3556,01,2021,2021-01-28
05/19/2021 12:00:00 AM,05/19/2021 12:00:00 AM,1140,2,Rampart,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,34,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,745,500 S  PARK VIEW                    ST,34.0627,-118.2774,05,2021,2021-05-19
06/20/2022 12:00:00 AM,06/20/2022 12:00:00 AM,830,7,Wilshire,2,901,VIOLATION OF RESTRAINING ORDER,2038 0307,67,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,901,1400 S  SIERRA BONITA                AV,34.0469,-118.364,06,2022,2022-06-20
05/04/2020 12:00:00 AM,05/04/2020 12:00:00 AM,950,21,Topanga,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 1813 2000,49,M,A,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,6000    FALLBROOK                    AV,34.1883,-118.6274,05,2020,2020-05-04
10/15/2023 12:00:00 AM,10/15/2023 12:00:00 AM,1410,19,Mission,2,901,VIOLATION OF RESTRAINING ORDER,2038 1814,28,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,901,9700 N  SEPULVEDA                    BL,34.2464,-118.4674,10,2023,2023-10-15
01/04/2023 12:00:00 AM,12/28/2022 12:00:00 AM,1903,14,Pacific,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,42,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,440,3400    VINTON                       AV,34.0283,-118.4084,12,2022,2022-12-28
04/19/2022 12:00:00 AM,04/06/2022 12:00:00 AM,1200,2,Rampart,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,41,F,B,726,POLICE FACILITY,NA,,IC,Invest Cont,440,100 N  BEAUDRY                      AV,34.0591,-118.2542,04,2022,2022-04-06
02/02/2021 12:00:00 AM,02/02/2021 12:00:00 AM,300,2,Rampart,1,310,BURGLARY,0314 0344 2032 1606 1210 1822 1402,46,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,310,500 S  PARK VIEW                    ST,34.0627,-118.2774,02,2021,2021-02-02
03/29/2022 12:00:00 AM,03/08/2022 12:00:00 AM,1100,12,77th Street,2,354,THEFT OF IDENTITY,0922 0929 0930 0935,64,M,H,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,354,1200 W  48TH                         ST,33.9996,-118.2959,03,2022,2022-03-08
04/29/2023 12:00:00 AM,02/25/2022 12:00:00 AM,1800,20,Olympic,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1602,27,M,O,122,"VEHICLE, PASSENGER/TRUCK",NA,,IC,Invest Cont,740,800    CRENSHAW                     BL,34.0591,-118.3205,02,2022,2022-02-25
04/18/2023 12:00:00 AM,04/17/2023 12:00:00 AM,2100,6,Hollywood,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 1300 0329 0385,51,M,W,101,STREET,NA,,IC,Invest Cont,331,2700    WOODHAVEN                    DR,34.1201,-118.3207,04,2023,2023-04-17
11/29/2021 12:00:00 AM,11/29/2021 12:00:00 AM,1200,17,Devonshire,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 0408 1817,28,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,10000    DE SOTO                      AV,34.2518,-118.5886,11,2021,2021-11-29
08/28/2023 12:00:00 AM,08/03/2023 12:00:00 AM,1530,15,N Hollywood,2,354,THEFT OF IDENTITY,0377,53,F,B,203,OTHER BUSINESS,NA,,IC,Invest Cont,354,3900    LAUREL CANYON                BL,34.141,-118.3943,08,2023,2023-08-03
01/19/2023 12:00:00 AM,01/18/2023 12:00:00 AM,1650,19,Mission,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 0416 0408 1814 1402 1218 1239,24,F,W,404,DEPARTMENT STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,8300    VAN NUYS                     BL,34.2215,-118.4488,01,2023,2023-01-18
12/14/2021 12:00:00 AM,12/14/2021 12:00:00 AM,1025,4,Hollenbeck,2,624,BATTERY - SIMPLE ASSAULT,0400 0446 1202 1822,61,F,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,STATE,34.0582,-118.21,12,2021,2021-12-14
07/25/2020 12:00:00 AM,07/25/2020 12:00:00 AM,1545,12,77th Street,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329,26,M,B,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,745,8400 S  MAIN                         ST,33.9632,-118.2739,07,2020,2020-07-25
08/27/2021 12:00:00 AM,08/11/2021 12:00:00 AM,1000,9,Van Nuys,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0349,44,F,H,145,MAIL BOX,NA,,IC,Invest Cont,341,4800    ETHEL                        AV,34.1576,-118.4181,08,2021,2021-08-11
01/24/2020 12:00:00 AM,01/24/2020 12:00:00 AM,730,7,Wilshire,2,946,OTHER MISCELLANEOUS CRIME,1501,34,M,H,203,OTHER BUSINESS,NA,,IC,Invest Cont,946,5000 W  PICO                         BL,34.0478,-118.3459,01,2020,2020-01-24
08/15/2021 12:00:00 AM,08/14/2021 12:00:00 AM,1156,18,Southeast,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0913 1906,22,F,H,710,OTHER PREMISE,NA,,IC,Invest Cont,956,1900 E  107TH                        ST,33.9389,-118.239,08,2021,2021-08-14
12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,1845,2,Rampart,1,110,CRIMINAL HOMICIDE,0411 0913 0602 0558,6,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",207,OTHER KNIFE,AA,Adult Arrest,110,1800 W  11TH                         PL,34.0481,-118.2779,12,2020,2020-12-21
03/21/2021 12:00:00 AM,03/21/2021 12:00:00 AM,2030,1,Central,1,330,BURGLARY FROM VEHICLE,0344 1609 1307 1822 0329 1414,29,M,H,101,STREET,NA,,IC,Invest Cont,330,600    TRACTION                     AV,34.0457,-118.2365,03,2021,2021-03-21
01/22/2021 12:00:00 AM,01/21/2021 12:00:00 AM,325,1,Central,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2003 2004 0917 1266 1822 0446 0416 0417,45,M,W,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,230,400 E  5TH                          ST,34.0453,-118.2443,01,2021,2021-01-21
10/16/2021 12:00:00 AM,08/23/2021 12:00:00 AM,1,9,Van Nuys,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,37,M,O,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,956,5200    TILDEN                       AV,34.1649,-118.4475,08,2021,2021-08-23
08/19/2021 12:00:00 AM,08/19/2021 12:00:00 AM,1050,5,Harbor,2,624,BATTERY - SIMPLE ASSAULT,1822 0400 0359 1306 1000 0305 0448,64,F,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,25800    VERMONT                      AV,33.7895,-118.2934,08,2021,2021-08-19
08/14/2023 12:00:00 AM,08/13/2023 12:00:00 AM,2100,14,Pacific,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,1402 0500 0342 1218 1415 0541 0545 0508 1822 2034,24,M,H,103,ALLEY,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,821,1800    OCEAN FRONT                  WK,33.9858,-118.4728,08,2023,2023-08-13
05/27/2022 12:00:00 AM,05/27/2022 12:00:00 AM,250,9,Van Nuys,2,903,CONTEMPT OF COURT,2004 2038,34,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,903,14800    GILMORE                      ST,34.1876,-118.4553,05,2022,2022-05-27
04/24/2021 12:00:00 AM,02/24/2021 12:00:00 AM,2300,16,Foothill,1,330,BURGLARY FROM VEHICLE,0344 1300 1307,18,M,O,101,STREET,NA,,IC,Invest Cont,330,11200    PHILLIPPI                    AV,34.2753,-118.4048,02,2021,2021-02-24
06/28/2023 12:00:00 AM,06/28/2023 12:00:00 AM,820,14,Pacific,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 1822 0374,33,M,O,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,5500    INGLEWOOD                    BL,33.985,-118.4066,06,2023,2023-06-28
12/22/2021 12:00:00 AM,12/22/2021 12:00:00 AM,1650,12,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0601 0319 0447 0448 0416 0401 1822,24,F,H,248,CELL PHONE STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,5800 S  VERMONT                      AV,33.9883,-118.2915,12,2021,2021-12-22
04/18/2023 12:00:00 AM,04/18/2023 12:00:00 AM,1820,10,West Valley,2,624,BATTERY - SIMPLE ASSAULT,1822 0400 0444 0356,39,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,7200    RESEDA                       BL,34.2048,-118.54,04,2023,2023-04-18
